id,isv,translations,helperWords,match,Δmin,Δavg,Δmax,Rmin,Rmax,comments
22814,šalěti,szaleć,,,,,,,,
5719,salon,salon,,,,,,,,
22466,Salvador,Salwador,,,,,,,,
22467,salvadorsky,salwadorski,,,,,,,,
2219,sam,sam,,,,,,,,
5253,samèc,samiec,,,,,,,,
5222,samica,samiczka,,,,,,,,
169,samit,szczyt,,,,,,,,
20170,samo,tylko,,,,,,,,
35502,samo-,samo-,,,,,,,,
12084,samoanaliza,autoanaliza,,,,,,,,
18769,samobytny,oryginalny,,,,,,,,
35149,samodostatòčnosť,samowystarczalność,,,,,,,,
35150,samodostatòčny,samowystarczalny,,,,,,,,
18771,samodŕžèc,"autokrata, samowładca",,,,,,,,
16490,samoglåska,samogłoska,,,,,,,,
18772,samogon,"samogon, bimber",,,,,,,,
33788,samohvaľstvo,samochwalstwo,,,,,,,,
35041,samokat,hulajnoga,,,,,,,,
35040,samokritika,samokrytycyzm,,,,,,,,
814,samolet,samolot,,,,,,,,
23809,samoljubèc,próżna osoba,,,,,,,,
23808,samoljubny,"zarozumiały, zadufany",,,,,,,,
12083,samoobsluga,supermarket,,,,,,,,
16356,samoobsluga,samoobsługa,,,,,,,,
18774,samoocěna,samoocena,,,,,,,,
12089,samoposmatrjanıje,introspekcja,,,,,,,,
5342,samoråzumno,oczywiście,,,,,,,,
5690,samoråzumny,oczywisty,,,,,,,,
813,samorod,bryła,,,,,,,,
18775,samostojno,niezależnie,,,,,,,,
18776,samostojnosť,"niezależność, niepodległość",,,,,,,,
18777,samostojny,"niezależny, niepodległy",,,,,,,,
21549,samosųd,samosąd,,,,,,,,
21551,samota,odosobnienie,,,,,,,,
21553,samotnosť,samotność,,,,,,,,
1362,samotny,samotny,,,,,,,,
36135,samoubijny,samobójczy,,,,,,,,
4154,samoubijstvo,samobójstwo,,,,,,,,
15528,samoubiti,popełnić samobójstwo,,,,,,,,
30657,samouk,samouk,,,,,,,,
16737,samovar,samowar,,,,,,,,
21554,samovlada,autokracja,,,,,,,,
22482,samovlastıje,autokracja,,,,,,,,
21557,samovoljny,samowolny,,,,,,,,
21558,samozvanèc,samozwaniec,,,,,,,,
23160,šampansko,szampan,,,,,,,,
16910,šampion,"mistrz, czempion",,,,,,,,
16911,šampionat,mistrzostwa,,,,,,,,
23159,šampon,szampon,,,,,,,,
270,samy,tenże,,,,,,,,
36818,sanatorij,sanatorium,,,,,,,,
36469,sandala,sandał,,,,,,,,
36500,sanje,sanie,,,,,,,,
6241,sankcija,sankcja,,,,,,,,
36501,sańky,sanki,,,,,,,,
632,šans,szansa,,,,,,,,
35203,"sanskrit, sanskṙt",sanskryt,,,,,,,,
4354,šantaž,szantaż,,,,,,,,
12799,šantažovati,szantażować,,,,,,,,
1053,šapka,"kapelusz, czapka",,,,,,,,
30659,sarafan,"bezrękawnik, sarafan",,,,,,,,
32251,Sarajevo,Sarajewo,,,,,,,,
36140,saranča,szarańcza,,,,,,,,
35855,sarkastičny,sarkastyczny,,,,,,,,
35856,sarkazm,sarkazm,,,,,,,,
35708,sarkofag,sarkofag,,,,,,,,
22833,šarlatan,szarlatan,,,,,,,,
22834,šarlatanstvo,szarlataństwo,,,,,,,,
16843,šarm,charyzma,,,,,,,,
16094,satelit,satelita,,,,,,,,
36129,satira,satyra,,,,,,,,
36130,satiričny,satyryczny,,,,,,,,
30841,šator,namiot,,,,,,,,
23629,Saturn,Saturn,,,,,,,,
32446,Saudijèc,Saudyjczyk,,,,,,,,
5929,Saudovska Arabija,Arabia Saudyjska,,,,,,,,
33521,sauna,sauna,,,,,,,,
30660,saundtrek,ścieżka dźwiękowa,,,,,,,,
34135,scati,"szczać, sikać",,,,,,,,
34895,ščęditi,oszczędzać,,,,,,,,
18778,ščedro,"szczodrze, hojnie",,,,,,,,
18781,ščedrosť,"szczodrość, hojność",,,,,,,,
18784,ščedry,"szczczodry, hojny",,,,,,,,
36035,ščekotati,"łaskotać, łechtać",,,,,,,,
20726,scena,scena,,,,,,,,
20727,scenarij,scenariusz,,,,,,,,
32117,ščenę,"szczenię, szczeniak",,,,,,,,
34186,ščeniti sę,szczenić się,,,,,,,,
1463,ščęstıje,"szczęście, fart",,,,,,,,
3653,ščęstlivo,szczęśliwie,,,,,,,,
1545,ščęstlivy,szczęśliwy,,,,,,,,
12812,ščęstno,szczęśliwie,,,,,,,,
12814,Ščęstnogo dnja rođenıja!,Wszystkiego najlepszego w dniu urodzin!,,,,,,,,
12815,Ščęstnogo Novogo Goda!,Szczęśliwego Nowego Roku!,,,,,,,,
12810,Ščęstnogo Velikdnja!,Wesołego Alleluja!,,,,,,,,
15060,ščęstnosť,szczęśliwość,,,,,,,,
12803,ščęstny,szczęśliwy,,,,,,,,
12811,Ščęstnyh svętkov!,Wesołych Świąt!,,,,,,,,
30844,ščetina,"szczecina, ściernisko",,,,,,,,
4780,ščetka,szczotka,,,,,,,,
34644,ščigòl,szczygieł,,,,,,,,
18787,ščipati,szczypać,,,,,,,,
18788,ščipnųti,szczypnąć,,,,,,,,
12816,ščit,tarcza,,,,,,,,
12817,ščititi,osłaniać,,,,,,,,
23661,ščitna žlėza,tarczyca,,,,,,,,
16378,ščŕba,"szczerba, odłamek",,,,,,,,
18789,ščur,szczur,,,,,,,,
14987,sde,"tu, tutaj",,,,,,,,
35851,"sdešnji, sdešny",tutejszy,,,,,,,,
4025,sę,się,,,,,,,,
4812,sebe,siebie,,,,,,,,
35503,sebe-,samo-,,,,,,,,
21560,seběčnjak,"samolub, egoista, narcyz (osoba)",,,,,,,,
18790,seběčno,"samolubnie, egoistycznie",,,,,,,,
18791,seběčnosť,"samolubstwo, egoizm",,,,,,,,
18792,seběčny,"samolubny, egoistyczny",,,,,,,,
21561,sebeljubıje,"samolubstwo, egoizm",,,,,,,,
15530,sebesmŕtiti,popełniać samobójstwo,,,,,,,,
21562,sěča,bitwa,,,,,,,,
21563,sěča,"rzeź (mord), mord",,,,,,,,
22811,sěčenj,styczeń,,,,,,,,
4441,sědališče,siedzenie,,,,,,,,
18793,sědati,siadać,,,,,,,,
12124,sěděnıje,siedzenie,,,,,,,,
1286,sěděti,siedzieć,,,,,,,,
15532,sědiljnja,salon,,,,,,,,
33999,sedlati,siodłać,,,,,,,,
21565,seḓliti sę,osiedlać się,,,,,,,,
3166,"seḓljan, seḓljanin","wieśniak, chłop, rolnik, farmer",,,,,,,,
18806,seḓljanka,"wieśniaczka, rolniczka",,,,,,,,
16489,sedlo,siodło,,,,,,,,
187,seḓlo,wieś,,,,,,,,
20173,seḓľsky,"wioskowy, wiejski",,,,,,,,
1287,sedm,siedem,,,,,,,,
2052,sedmdesęt,siedemdziesiąt,,,,,,,,
12116,sedmdesęty,siedemdziesiąty,,,,,,,,
34562,sedmerka,grupa siedmiu,,,,,,,,
16434,sedmero,siedmioro,,,,,,,,
1288,sedmica,tydzień,,,,,,,,
18794,sedmično,tygodniowo,,,,,,,,
18795,sedmičny,"tygodniowy, cotygodniowy",,,,,,,,
16403,sedmina,jedna siódma,,,,,,,,
16461,sedmka,siódemka,,,,,,,,
1107,sedmnadsęť,siedemnaście,,,,,,,,
12119,sedmnadsętina,jedna siedemnasta,,,,,,,,
12120,sedmnadsęty,siedemnasty,,,,,,,,
1367,"sedmsòt, sedmsto",siedemset,,,,,,,,
50,sedmy,siódmy,,,,,,,,
18796,sědnųti,"siąść, usiaść",,,,,,,,
12818,sědy,"siwy, szary",,,,,,,,
1468,šef,szef,,,,,,,,
12821,šef policije,szef policji,,,,,,,,
21568,sęgati,sięgać,,,,,,,,
19523,"segda, segdy",teraz,,,,,,,,
35151,"segdašnji, segdašny","teraźniejszy, obecny, aktualny",,,,,,,,
35625,segment,segment,,,,,,,,
21570,sęgnųti,sięgnąć,,,,,,,,
166,sego dnja,dziś,,,,,,,,
1536,segodenny,dzisiejszy,,,,,,,,
35805,segregacija,segregacja,,,,,,,,
1347,sej,"ten (rzecz blisko mnie, daleko od ciebie)",,,,,,,,
5334,sějati,siać,,,,,,,,
1604,sejčas,teraz,,,,,,,,
3789,sejčasno,obecnie,,,,,,,,
5117,sejčasno,natychmiast,,,,,,,,
12135,sejčasnosť,"natychmiastowość, teraźniejszość",,,,,,,,
3532,sejčasny,"obecny, teraźniejszy",,,,,,,,
12138,sejčasny,natychmiastowy,,,,,,,,
18798,sěkati,"siekać, siec, rąbać, ciąć",,,,,,,,
1270,sekcija,sekcja,,,,,,,,
18800,sěknųti,"sieknąć, rąbnąć",,,,,,,,
3879,sekret,sekret,,,,,,,,
6094,sekretaŕ,sekretarz,,,,,,,,
35614,sekretariat,sekretariat,,,,,,,,
18802,sekretaŕka,sekretarka,,,,,,,,
3880,sekretny,sekretny,,,,,,,,
16355,seks,seks,,,,,,,,
32853,seksi,sexi,,,,,,,,
35106,seksist,seksista,,,,,,,,
35105,seksizm,seksizm,,,,,,,,
36840,seksta,seksta,,,,,,,,
32852,seksuaľno privlėkateljny,pociągający seksualnie,,,,,,,,
35244,seksuaľnosť,seksualność,,,,,,,,
1784,seksuaľny,seksualny,,,,,,,,
35538,sekta,sekta,,,,,,,,
3398,sěkti,"siec, rąbać, ciąć",,,,,,,,
35518,sektor,sektor,,,,,,,,
21567,sěkųća,sieczna (mat.),,,,,,,,
170,sekunda,sekunda,,,,,,,,
36836,sekunda,sekunda,,,,,,,,
35321,sekundarny,wtórny,,,,,,,,
35772,sekvencija,sekwencja,,,,,,,,
2947,sěkyra,siekiera,,,,,,,,
35491,selfi,"selfi, samojebka",,,,,,,,
19581,seliko,tyle,,,,,,,,
19596,selikråt,tyle razy,,,,,,,,
19588,seliky,tak wielki,,,,,,,,
35043,semafor,światło drogowe,,,,,,,,
20174,semantičny,semantyczny,,,,,,,,
35935,semantika,semantyka,,,,,,,,
12152,sěmę,"nasiono, nasionko",,,,,,,,
34767,sěmę,nasienie,,,,,,,,
35892,sěmèjstvo,rodzina,,,,,,,,
2987,sěmja,rodzina,,,,,,,,
5764,senat,senat,,,,,,,,
35553,senator,senator,,,,,,,,
4994,sěno,siano,,,,,,,,
35163,sentimentaľny,sentymentalny,,,,,,,,
15713,senzor,sensor,,,,,,,,
22826,separatist,separatysta,,,,,,,,
3267,separatističny,separatystyczny,,,,,,,,
22825,separatizm,separatyzm,,,,,,,,
33271,šepot,szept,,,,,,,,
33270,šeptati,szeptać,,,,,,,,
1156,septembr,wrzesień,,,,,,,,
36841,septima,septyma,,,,,,,,
22612,sěra,siarka,,,,,,,,
31758,serenada,serenada,,,,,,,,
35286,serial,serial,,,,,,,,
5522,serija,seria,,,,,,,,
4840,seriozno,poważnie,,,,,,,,
4839,seriozny,poważny,,,,,,,,
30679,serpentin,serpentyna,,,,,,,,
18807,šeršenj,szerszeń,,,,,,,,
35591,server,serwer,,,,,,,,
1375,servis,serwis,,,,,,,,
1560,sěry,"siwy, szary, popielaty",,,,,,,,
36096,seržant,sierżant,,,,,,,,
1739,šesť,sześć,,,,,,,,
3111,šesťdesęt,sześćdziesiąt,,,,,,,,
23688,šesťdesęty,sześćdziesiąty,,,,,,,,
16456,šesteraky,sześcioraki,,,,,,,,
15592,šesterčęta,sześcioraczki,,,,,,,,
34563,šesterka,grupa sześciu,,,,,,,,
16445,šesterny,sześciokrotny,,,,,,,,
16433,šestero,sześcioro,,,,,,,,
12168,sestèrska ljubòv,siostrzana miłość,,,,,,,,
6025,sestèrsky,siostrzany,,,,,,,,
5610,sęsti,siąść,,,,,,,,
12832,šestikųtnik,sześciokąt,,,,,,,,
16402,šestina,jedna szósta,,,,,,,,
18808,šestinožka,owad,,,,,,,,
12831,šestivųgòľnik,sześciokąt,,,,,,,,
16460,šestka,szóstka,,,,,,,,
1583,šestnadsęť,szesnaście,,,,,,,,
23684,šestnadsęty,szesnasty,,,,,,,,
1389,sestra,siostra,,,,,,,,
7401,sestra bliznečka,bliźniaczka,,,,,,,,
4244,sestrinstvo,siostrzeństwo,,,,,,,,
1582,"šesťsòt, šesťsto",sześćset,,,,,,,,
1581,šesty,szósty,,,,,,,,
1373,sěť,sieć,,,,,,,,
30682,sětevy,sieciowy,,,,,,,,
1311,sětka,siatka,,,,,,,,
23260,šèv,"szew, ścieg",,,,,,,,
2411,sěver,północ,,,,,,,,
4744,Sěverna Amerika,Ameryka Północna,,,,,,,,
12184,Sěverna Dakota,Dakota Północna,,,,,,,,
12185,Sěverna Irlandija,Irlandia Północna,,,,,,,,
12186,Sěverna Karolina,Karolina Północna,,,,,,,,
22771,Sěverna Koreja,Korea Północna,,,,,,,,
36815,Sěverna Makedonija,Macedonia Północna,,,,,,,,
12187,sěverna polsfera,półkula północna,,,,,,,,
12190,Sěverne Marijanske Ostrovi,Mariany Północne,,,,,,,,
4183,sěverno,"północnie, na północ",,,,,,,,
656,Sěverno morje,Morze Północne,,,,,,,,
4745,sěvernoamerikansky,północnoamerykański,,,,,,,,
35135,sěvernoeùropejsky,północnoeuropejski,,,,,,,,
12181,sěvernoirlandsky,północnoirlandzki,,,,,,,,
22773,sěvernokorejsky,północnokoreański,,,,,,,,
15534,sěvernomorsky,północnomorski,,,,,,,,
618,sěvernoslovinsky,północnosłowiński,,,,,,,,
4182,sěverny,północny,,,,,,,,
20729,sěverny jelenj,renifer,,,,,,,,
12198,sěverny magnetpolus,biegun magnetyczny,,,,,,,,
1938,sěverny polus,biegun północny,,,,,,,,
16467,Sěveroatlantičsky Alians,"Pakt Północnoatlantycki, NATO",,,,,,,,
12200,sěveroiztočny,północnowschodni,,,,,,,,
12201,sěveroiztok,północny wschód,,,,,,,,
14998,sěveropolarny råzsvět,zorza północna,,,,,,,,
12203,sěverovòzhod,północny wschód,,,,,,,,
12205,sěverovòzhodny,północnowschodni,,,,,,,,
12206,sěverozapad,północny zachód,,,,,,,,
12208,sěverozapadny,północnozachodni,,,,,,,,
21572,sęženj,sążeń,,,,,,,,
1943,sezon,sezon,,,,,,,,
4457,sezonny,sezonowy,,,,,,,,
35760,sfera,sfera,,,,,,,,
35761,sferičny,sfericzny,,,,,,,,
18814,shema,schemat,,,,,,,,
18815,shematičny,schematyczny,,,,,,,,
32282,shematičny plan,#światłokopia,,,,,,,,
31982,shizma,schizma,,,,,,,,
36792,shråniti sę,"dochować się, zachować się",,,,,,,,
4811,si,sobie,,,,,,,,
19509,Siberija,"Syberia, Sybir",,,,,,,,
35735,sidr,cydr,,,,,,,,
12835,šifrovanıje,"szyfrowanie, kodowanie",,,,,,,,
12840,šifrovany,"zaszyfrowany, zakodowany",,,,,,,,
12838,šifrovati,"zakodowywać, zaszyfrowywać",,,,,,,,
12839,šifrovati,szyfrować,,,,,,,,
18816,signal,sygnał,,,,,,,,
1196,signalizovati,sygnalizować,,,,,,,,
12841,šija,szyja,,,,,,,,
34978,šikarny,"szykowny, elegancki",,,,,,,,
12214,sikati,sikać,,,,,,,,
36293,sikvel,sequel,,,,,,,,
1309,sila,"siła, moc",,,,,,,,
12218,sila volje,siła woli,,,,,,,,
30684,silaba,sylaba,,,,,,,,
30685,silabičny,sylabiczny,,,,,,,,
22610,silicij,silikon,,,,,,,,
21573,siliti sę,"wysilać się, usiłować",,,,,,,,
697,siľno,silnie,,,,,,,,
1312,siľno,bardzo,,,,,,,,
1310,siľny,silny,,,,,,,,
12221,simbol,symbol,,,,,,,,
3138,simboličny,symboliczny,,,,,,,,
35395,simbolika,symbolika,,,,,,,,
35394,simbolizm,symbolizm,,,,,,,,
1392,simbolizovati,symbolizować,,,,,,,,
20730,simetričnosť,symetria,,,,,,,,
20731,simetričny,symetryczny,,,,,,,,
4783,simfonija,symfonia,,,,,,,,
34428,šimpanz,szympans,,,,,,,,
30688,simpatičny,sympatyczny,,,,,,,,
31760,simpatija,sympatia,,,,,,,,
35732,simpatizant,sympatyk,,,,,,,,
32112,simptom,"symptom, objaw",,,,,,,,
35362,simulacija,symulacja,,,,,,,,
35363,simulovati,symulować,,,,,,,,
30851,šina,szyna,,,,,,,,
34740,sinhronizacija,synchronizacja,,,,,,,,
34741,sinhronizovati,synchronizować,,,,,,,,
23471,sinica,sikora,,,,,,,,
511,sinji,niebieski,,,,,,,,
12226,sinji ekran smŕti,niebieski ekran śmierci,,,,,,,,
16102,sinonim,synonim,,,,,,,,
3140,sintaksa,syntaksa,,,,,,,,
17035,sintetičny,syntetyczny,,,,,,,,
19516,sinteza,synteza,,,,,,,,
32500,sintezator,syntetyzator,,,,,,,,
30692,sinusit,zapalenie zatok przynosowych,,,,,,,,
35951,sionizm,syjonizm,,,,,,,,
36076,šipka,owoc z dzikiej róży,,,,,,,,
34750,sirena,syrena (postać mitologiczna),,,,,,,,
34751,sirena,syrena (urządzenie),,,,,,,,
32340,Sirija,Syria,,,,,,,,
32341,sirijsky,syryjski,,,,,,,,
30693,Sirin,"Sirin, Syrin",,,,,,,,
4280,širina,szerokość,,,,,,,,
35766,širiti,"szerzyć, rozszerzać",,,,,,,,
4279,široko,szeroko,,,,,,,,
4281,širokosť,szerokość,,,,,,,,
196,široky,szeroki,,,,,,,,
22799,sirota,sierota,,,,,,,,
32542,sirotěti,stawać się sierotą,,,,,,,,
22802,sirotišče,sierociniec,,,,,,,,
20175,širši,szerszy,,,,,,,,
36470,šiška,szyszka,,,,,,,,
1317,sistema,system,,,,,,,,
1316,sistematičny,systematyczny,,,,,,,,
23254,šiti,szyć,,,,,,,,
1360,situacija,sytuacja,,,,,,,,
33375,sivěti,szarzeć,,,,,,,,
12231,sivy,"siwy, szary",,,,,,,,
6149,šizofreničny,schizofreniczny,,,,,,,,
6148,šizofrenija,schizofrenia,,,,,,,,
36738,sjedati,zjadać,,,,,,,,
35101,škaf,szafa,,,,,,,,
12234,skakanıje,skakanie,,,,,,,,
12233,skakanna dòska,odskocznia,,,,,,,,
3707,skakati,skakać,,,,,,,,
729,skala,skała,,,,,,,,
34840,"škala, skala",skala,,,,,,,,
35405,skandal,skandal,,,,,,,,
36468,skandaľny,skandaliczny,,,,,,,,
22617,skandij,skand,,,,,,,,
35721,Skandinavija,Skandynawia,,,,,,,,
35722,skandinavsky,skandynawski,,,,,,,,
3882,skarb,skarb,,,,,,,,
18818,skarbnica,skarbnica,,,,,,,,
3883,skarbnik,skarbnik,,,,,,,,
12239,skaredno,szkaradnie,,,,,,,,
4776,skaredny,szkaradny,,,,,,,,
15000,skarga,skarga,,,,,,,,
23264,škarpetka,skarpetka,,,,,,,,
15001,skaržiti sę,skarżyć się,,,,,,,,
33525,skeč,skecz,,,,,,,,
35092,skelet,szkielet,,,,,,,,
18819,skenovati,skanować,,,,,,,,
3080,skeptičny,sceptyczny,,,,,,,,
30698,skica,"szkic, zarys",,,,,,,,
23562,skipetr,berło,,,,,,,,
30700,skljanka,szklanka,,,,,,,,
3750,skočiti,skoczyć,,,,,,,,
3546,škoda,szkoda,,,,,,,,
4472,škoditi,szkodzić,,,,,,,,
6225,škodlivy,szkodliwy,,,,,,,,
36097,škodnik,szkodnik,,,,,,,,
33272,skok,skok,,,,,,,,
1584,škola,szkoła,,,,,,,,
4844,školiti,"edukować, szkolić",,,,,,,,
35583,škoľna tabla,tablica,,,,,,,,
15593,škoľnik,uczeń,,,,,,,,
3884,škoľny,szkolny,,,,,,,,
34588,skopiti,"kastrować, przetrzebiać (kastracja)",,,,,,,,
32250,Skopıje,Skopje,,,,,,,,
36782,skora pomoć,karetka pogotowia,,,,,,,,
12260,skorěje,"prędzej, raczej",,,,,,,,
15004,skorěje,#przynajmniej,,,,,,,,
12261,skorěje abo/ili pozdněje,prędzej lub później,,,,,,,,
4065,skorlupa,skorupa,,,,,,,,
1324,skoro,wkrótce,,,,,,,,
3208,skoro,"prędko, szybko",,,,,,,,
3747,skoro,prawie,,,,,,,,
20732,skorpion,skorpion,,,,,,,,
30705,Skorpion,Skorpion (zodiak),,,,,,,,
32342,skory,"prędki, szybki",,,,,,,,
3726,skot,"bydło, żywy inwentarz",,,,,,,,
35055,Škot,Szkot,,,,,,,,
35056,Škotka,Szkotka,,,,,,,,
32038,skotnik,"oborowy, bydlarz, pastuch",,,,,,,,
36314,skotobojnja,"rzeźnia, ubojnia",,,,,,,,
35053,Škotska,Szkocja,,,,,,,,
35054,škotsky,szkocki,,,,,,,,
20733,skovrånòk,skowronek,,,,,,,,
18820,skṙb,"żal, smutek, pożałowanie",,,,,,,,
18821,skṙběti,smucić się,,,,,,,,
18822,skrinja,skrzynia,,,,,,,,
35637,skrinja s orųdıjami,skrzynka z narzędziami,,,,,,,,
12269,skripač,skrzypek,,,,,,,,
18823,skripačka,skrzypaczka,,,,,,,,
12850,škripanıje,skrzyp,,,,,,,,
18824,skripati,"skrzypieć, chrzęścić, zgrzytać",,,,,,,,
12270,skripka,skrzypce,,,,,,,,
18827,skripnųti,"skrzypnąć, chrząsnąć, zgrzytnąć",,,,,,,,
36611,skript,skrypt,,,,,,,,
23332,skrob,"skrobia, krochmal",,,,,,,,
5871,skromno,skromnie,,,,,,,,
5709,skromnosť,skromność,,,,,,,,
5029,skromny,skromny,,,,,,,,
12275,skroz,"na wskroś, przez (coś)",,,,,,,,
35607,skrupulozny,skrupulatny,,,,,,,,
36506,skryvališče,kryjówka,,,,,,,,
34595,skubnųti,skubnąć,,,,,,,,
29624,skubti,skubnąć,,,,,,,,
36926,skulptor,rzeźbiarz,,,,,,,,
1322,skulptura,rzeźba,,,,,,,,
20734,skunks,skunks,,,,,,,,
32144,skųpèc,"skąpiec, sknera",,,,,,,,
36793,skųpiti sę,"skąpić, być chciwym",,,,,,,,
12278,skųposť,skąpstwo,,,,,,,,
12280,skųpy,skąpy,,,,,,,,
36220,skųpy,"marny, skromny (np. ubranie)",,,,,,,,
35038,skuter,skuter,,,,,,,,
20735,skvorèc,szpak,,,,,,,,
36208,skvoter,"skłoters, skwater, dziki lokator",,,,,,,,
23372,skvṙčati,skwierczeć,,,,,,,,
12281,slabèc,"mięczak, słabeusz",,,,,,,,
34616,slaběti,"słabnąć, poluzowywać się",,,,,,,,
12282,slabo,słabo,,,,,,,,
12283,slabosť,"słabość, wada",,,,,,,,
23204,slaboumny,"tępy (umysłowo), upośledzony umysłowo",,,,,,,,
1341,slaby,słaby,,,,,,,,
35725,slåd,słód,,,,,,,,
33279,slåditi,"słodzić, posładzać",,,,,,,,
23734,slådko,słodko,,,,,,,,
12287,slådkosť,słodkość,,,,,,,,
447,slådky,słodki,,,,,,,,
15006,slådnica,kochanie (kobieta),,,,,,,,
15536,slådnik,kochanie (mężczyzna),,,,,,,,
12286,slådoled,lody,,,,,,,,
34935,slajd,#slajd,,,,,,,,
3886,slåma,słoma,,,,,,,,
35727,slåmka,słomka,,,,,,,,
33028,slåny,słony,,,,,,,,
21575,slati,"słać, posyłać",,,,,,,,
1339,slava,"sława, chwała",,,,,,,,
21576,slava,reputacja,,,,,,,,
1329,slåvèj,słowik,,,,,,,,
23979,Slavija,Słowiańszczyzna (ziemie słowiańskie),,,,,,,,
34557,slavist,slawista,,,,,,,,
34556,slavistika,slawistyka,,,,,,,,
1315,slaviti,"celebrować, obchodzić, czcić",,,,,,,,
36583,slaviti,"sławić, chwalić, gloryfikować",,,,,,,,
36580,slaviti sę,"być sławnym (za), słynąć (z)",,,,,,,,
1340,slavjenıje,"celebracja, obchody",,,,,,,,
36584,slavjeńje,"sławienie, gloryfikacja",,,,,,,,
12295,slavno,sławnie,,,,,,,,
1338,slavny,sławny,,,,,,,,
21577,slěd,ślad,,,,,,,,
3380,slěditi,śledzić,,,,,,,,
21579,slěditi,obserwować,,,,,,,,
12301,slědny,następny,,,,,,,,
35139,slědovateljno,"przeto, zatem, konsekwentnie",,,,,,,,
1939,slědovati,"śledzić, następować, podążać za kimś",,,,,,,,
866,slědstvo,śledztwo,,,,,,,,
1378,slědujųći,"następujący, następny",,,,,,,,
5111,šlėm,"kask, hełm",,,,,,,,
35904,sleng,slang,,,,,,,,
3885,šlepati,plaskać,,,,,,,,
12305,slěpèc,"ślepiec, niewidomy",,,,,,,,
12306,slěpica,"ślepiec (kobieta), niewidoma",,,,,,,,
34571,slěpnųti,ślepnąć,,,,,,,,
4713,šlepnųti,plasnąć,,,,,,,,
2941,slěpy,ślepy,,,,,,,,
32346,slėzena,śledziona,,,,,,,,
4733,Slęzk,Śląsk,,,,,,,,
4734,slęzsky,śląski,,,,,,,,
34951,šlifovati,szlifować,,,,,,,,
18839,slimak,ślimak,,,,,,,,
1292,slina,ślina,,,,,,,,
36393,sliti,"scalić, złączyć, zlać",,,,,,,,
36906,sliv rěky,"dorzecze, zlewnia",,,,,,,,
446,sliva,śliwka,,,,,,,,
36394,slivati,"scalać, łączyć, zlewać",,,,,,,,
30713,slivovica,śliwowica,,,,,,,,
31883,sliź,śluz,,,,,,,,
12246,slizgalka,"zjeżdżalnia, ślizgawka",,,,,,,,
12249,slizgati,ślizgać,,,,,,,,
16358,slizgnųti,"ślizgnąć, ześlizgnąć",,,,,,,,
12250,slizky,"śliski, oślizgły",,,,,,,,
18830,šljahetnosť,szlachectwo,,,,,,,,
18831,šljahètny,"szlachecki, arystokracki",,,,,,,,
18833,šljahta,"szlachta, arystokracja",,,,,,,,
18837,šljahtić,"szlachcic, arystokrata",,,,,,,,
18836,šljahtička,"szlachcianka, arystokratka",,,,,,,,
35986,sljuda,"mika, łyszczyk",,,,,,,,
36377,šljuz,śluza,,,,,,,,
560,sŀnce,słońce,,,,,,,,
18860,sŀncevråt,przesilenie,,,,,,,,
23633,sŀnečna sistema,układ słoneczny,,,,,,,,
3887,sŀnečny,słoneczny,,,,,,,,
35950,slogan,"slogan, hasło",,,,,,,,
32848,sloj,warstwa,,,,,,,,
1684,slon,słoń,,,,,,,,
15539,Slovačka,Słowaczka,,,,,,,,
1390,slovačsky,słowacki,,,,,,,,
4731,Slovak,Słowak,,,,,,,,
1350,Slovakija,Słowacja,,,,,,,,
1349,slovenačsky,słoweński,,,,,,,,
12320,Slovenèc,Słoweniec,,,,,,,,
3082,Slovenija,Słowenia,,,,,,,,
12319,Slovenka,Słowenka,,,,,,,,
16228,slovensky,słoweński,,,,,,,,
23118,slovesnosť,tradycja (ustna),,,,,,,,
18840,slovesny,"słowny, werbalny",,,,,,,,
1357,"Slovjan, Slovjanin",Słowianin,,,,,,,,
34555,slovjanizacija,slawizacja,,,,,,,,
10294,slovjanizovati,"slawizować, zeslawizować",,,,,,,,
12325,Slovjanka,Słowianka,,,,,,,,
23980,Slovjanska,Słowiańszczyzna (ziemie słowiańskie),,,,,,,,
1355,slovjansky,słowiański,,,,,,,,
4719,slovjanstvo,słowiaństwo,,,,,,,,
15011,slovničstvo,słownictwo,,,,,,,,
1328,slovnik,słownik,,,,,,,,
32840,slovny,"słowny, werbalny",,,,,,,,
1361,slovo,słowo,,,,,,,,
17041,slovos’bor,słownictwo,,,,,,,,
1334,sluga,sługa,,,,,,,,
6042,sluh,słuch,,,,,,,,
30722,slum,"slumsy, dzielnica nędzy",,,,,,,,
4303,šlupa,"skorupa, skorupka",,,,,,,,
16749,slušalky,słuchawki,,,,,,,,
12343,slušatelj,słuchacz,,,,,,,,
1247,slušati,słuchać,,,,,,,,
1327,služba,służba,,,,,,,,
18843,služebnik,pracownik,,,,,,,,
33532,služebno pųtovanıje,podróż służbowa,,,,,,,,
30724,služebny,"służbowy, oficjalny, urzędowy",,,,,,,,
2121,služiti,służyć,,,,,,,,
21580,slynųti,słynąć,,,,,,,,
1335,slyšati,słyszeć,,,,,,,,
12348,slyšenıje,przesłuchanie,,,,,,,,
21581,slyti,słynąć,,,,,,,,
548,sŀza,łza,,,,,,,,
32324,sŀzotvorny gaz,gaz łzawiący,,,,,,,,
20741,smalèc,smalec,,,,,,,,
35175,smaragd,szmaragd,,,,,,,,
20742,smatrjati,patrzeć,,,,,,,,
34637,smažiti,smażyć,,,,,,,,
